created_date,quantity,positive,negative
2023-10-05,12,4,8
2023-10-06,7,6,0
2023-10-07,12,12,0
2023-10-08,12,9,2
2023-10-09,7,0,5
2023-10-10,9,8,0
2023-10-11,7,1,2
2023-10-12,6,6,0
2023-10-13,13,6,2
2023-10-14,10,8,0
2023-10-15,8,5,2
2023-10-16,11,4,3
2023-10-17,7,6,0
2023-10-18,5,5,0
2023-10-19,10,2,0
2023-10-20,13,3,5
2023-10-21,5,4,1
2023-10-22,8,1,3
2023-10-23,6,6,0
2023-10-24,7,3,2
2023-10-25,6,2,1
2023-10-26,8,3,2
2023-10-27,7,2,3
2023-10-28,10,4,6
2023-10-29,6,6,0
2023-10-30,11,5,4
2023-10-31,8,0,2
2023-11-01,8,3,5
2023-11-02,7,7,0
2023-11-03,1,1,0
2023-11-04,8,3,1
2023-11-05,8,8,0
2023-11-06,14,3,1
2023-11-07,7,1,4
2023-11-08,10,1,0
2023-11-09,6,6,0
2023-11-10,7,7,0
2023-11-11,7,5,2
2023-11-12,8,4,2
2023-11-13,8,7,1
2023-11-14,7,7,0
2023-11-15,13,1,11
2023-11-16,7,2,3
2023-11-17,8,8,0
2023-11-18,5,5,0
2023-11-19,8,7,1
2023-11-20,8,0,5
2023-11-21,7,2,0
2023-11-22,6,1,5
2023-11-23,8,0,4
2023-11-24,6,1,3
2023-11-25,7,2,0
2023-11-26,12,6,1
2023-11-27,7,1,3
2023-11-28,6,3,1
2023-11-29,11,0,8
2023-11-30,12,6,1
2023-12-01,6,5,1
2023-12-02,10,3,2
2023-12-03,8,3,0
2023-12-04,7,5,0
2023-12-05,6,3,3
2023-12-06,7,6,1
2023-12-07,10,3,0
2023-12-08,6,1,3
2023-12-09,8,7,1
2023-12-10,7,2,4
2023-12-11,9,9,0
2023-12-12,6,0,4
2023-12-13,9,0,0
2023-12-14,9,7,2
2023-12-15,7,5,0
2023-12-16,6,6,0
2023-12-17,11,3,7
2023-12-18,5,5,0
2023-12-19,7,0,2
2023-12-20,7,7,0
2023-12-21,13,9,1
2023-12-22,12,9,0
2023-12-23,12,11,1
2023-12-24,7,6,1
2023-12-25,6,4,0
2023-12-26,6,0,3
2023-12-27,11,9,0
2023-12-28,12,2,4
2023-12-29,9,2,2
2023-12-30,11,6,0
2023-12-31,7,7,0
