created_date,quantity,positive,negative
2023-09-27,7,5,0
2023-09-28,1,1,0
2023-09-29,4,0,2
2023-09-30,4,4,0
2023-10-01,1,1,0
2023-10-02,0,0,0
2023-10-03,0,0,0
2023-10-04,2,2,0
2023-10-05,1,1,0
2023-10-06,8,0,4
2023-10-07,8,2,1
2023-10-08,2,2,0
2023-10-09,1,1,0
2023-10-10,8,2,1
2023-10-11,8,3,5
2023-10-12,6,3,3
2023-10-13,3,2,1
2023-10-14,6,4,2
2023-10-15,7,5,2
2023-10-16,7,5,2
2023-10-17,8,2,4
2023-10-18,8,2,3
2023-10-19,0,0,0
2023-10-20,6,5,0
2023-10-21,8,6,0
2023-10-22,6,1,5
2023-10-23,1,1,0
2023-10-24,1,0,0
2023-10-25,6,5,0
2023-10-26,6,0,6
2023-10-27,8,7,0
2023-10-28,7,6,1
2023-10-29,6,0,4
2023-10-30,2,2,0
2023-10-31,6,3,1
2023-11-01,7,4,2
2023-11-02,6,0,3
2023-11-03,7,1,4
2023-11-04,7,3,2
2023-11-05,7,0,6
2023-11-06,8,6,1
2023-11-07,7,4,2
2023-11-08,6,5,0
2023-11-09,6,0,1
2023-11-10,2,0,1
2023-11-11,1,1,0
2023-11-12,2,2,0
2023-11-13,7,7,0
2023-11-14,6,3,1
2023-11-15,8,4,4
2023-11-16,8,5,1
2023-11-17,1,1,0
2023-11-18,6,0,4
2023-11-19,1,1,0
2023-11-20,0,0,0
2023-11-21,0,0,0
2023-11-22,0,0,0
2023-11-23,3,2,1
2023-11-24,7,6,1
2023-11-25,7,3,2
2023-11-26,3,2,1
2023-11-27,2,2,0
2023-11-28,8,5,3
2023-11-29,1,1,0
2023-11-30,3,2,0
2023-12-01,1,0,0
2023-12-02,6,5,1
2023-12-03,6,5,1
2023-12-04,4,1,0
2023-12-05,3,3,0
2023-12-06,1,1,0
2023-12-07,2,0,1
2023-12-08,0,0,0
2023-12-09,4,0,0
2023-12-10,1,0,0
2023-12-11,0,0,0
2023-12-12,8,2,3
2023-12-13,7,2,0
2023-12-14,2,2,0
2023-12-15,8,4,4
2023-12-16,7,7,0
2023-12-17,1,0,1
2023-12-18,1,0,0
2023-12-19,1,1,0
2023-12-20,8,5,2
2023-12-21,6,0,4
2023-12-22,8,0,4
2023-12-23,7,7,0
2023-12-24,2,2,0
2023-12-25,1,1,0
2023-12-26,0,0,0
2023-12-27,1,1,0
2023-12-28,2,2,0
2023-12-29,0,0,0
2023-12-30,0,0,0
2023-12-31,2,0,0
