created_date,quantity,positive,negative
2024-01-21,1,1,0
2024-01-22,8,0,4
2024-01-23,8,2,1
2024-01-24,2,2,0
2024-01-25,1,1,0
2024-01-26,8,2,1
2024-01-27,8,3,5
2024-01-28,6,3,3
2024-01-29,3,2,1
2024-01-30,6,4,2
2024-01-31,7,5,2
2024-02-01,7,5,2
2024-02-02,8,2,4
2024-02-03,8,2,3
2024-02-04,0,0,0
2024-02-05,6,5,0
2024-02-06,8,6,0
2024-02-07,6,1,5
2024-02-08,1,1,0
2024-02-09,1,0,0
2024-02-10,6,5,0
2024-02-11,6,0,6
2024-02-12,8,7,0
2024-02-13,7,6,1
2024-02-14,6,0,4
2024-02-15,2,2,0
2024-02-16,6,3,1
2024-02-17,7,4,2
2024-02-18,6,0,3
2024-02-19,7,1,4
2024-02-20,7,3,2
2024-02-21,7,0,6
2024-02-22,8,6,1
2024-02-23,7,4,2
2024-02-24,6,5,0
2024-02-25,6,0,1
2024-02-26,2,0,1
2024-02-27,1,1,0
2024-02-28,2,2,0
2024-02-29,7,7,0
2024-03-01,6,3,1
2024-03-02,8,4,4
2024-03-03,8,5,1
2024-03-04,1,1,0
2024-03-05,6,0,4
2024-03-06,1,1,0
2024-03-07,0,0,0
2024-03-08,0,0,0
2024-03-09,0,0,0
2024-03-10,3,2,1
2024-03-11,7,6,1
2024-03-12,7,3,2
2024-03-13,3,2,1
2024-03-14,2,2,0
2024-03-15,8,5,3
2024-03-16,1,1,0
2024-03-17,3,2,0
2024-03-18,1,0,0
2024-03-19,6,5,1
2024-03-20,6,5,1
2024-03-21,4,1,0
2024-03-22,3,3,0
2024-03-23,1,1,0
2024-03-24,2,0,1
2024-03-25,0,0,0
2024-03-26,4,0,0
2024-03-27,1,0,0
2024-03-28,0,0,0
2024-03-29,8,2,3
2024-03-30,7,2,0
2024-03-31,2,2,0
2024-04-01,8,4,4
2024-04-02,7,7,0
2024-04-03,1,0,1
2024-04-04,1,0,0
2024-04-05,1,1,0
2024-04-06,8,5,2
2024-04-07,6,0,4
2024-04-08,8,0,4
2024-04-09,7,7,0
2024-04-10,2,2,0
2024-04-11,1,1,0
2024-04-12,0,0,0
2024-04-13,1,1,0
2024-04-14,2,2,0
2024-04-15,0,0,0
2024-04-16,0,0,0
2024-04-17,2,0,0
