created_date,quantity,positive,negative
2024-02-02,4,2,1
2024-02-03,1,1,0
2024-02-04,8,6,1
2024-02-05,1,1,0
2024-02-06,3,1,0
2024-02-07,6,3,3
2024-02-08,8,6,1
2024-02-09,6,4,0
2024-02-10,7,1,0
2024-02-11,1,1,0
2024-02-12,0,0,0
2024-02-13,2,2,0
2024-02-14,3,1,1
2024-02-15,2,2,0
2024-02-16,6,5,0
2024-02-17,3,1,2
2024-02-18,6,0,1
2024-02-19,4,4,0
2024-02-20,7,7,0
2024-02-21,3,0,2
2024-02-22,2,2,0
2024-02-23,8,7,1
2024-02-24,6,2,3
2024-02-25,2,2,0
2024-02-26,7,4,1
2024-02-27,7,6,1
2024-02-28,4,1,3
2024-02-29,1,0,1
2024-03-01,2,2,0
2024-03-02,6,4,2
2024-03-03,7,1,2
2024-03-04,1,0,1
2024-03-05,6,2,1
2024-03-06,7,1,0
2024-03-07,8,3,3
2024-03-08,8,4,0
2024-03-09,3,3,0
2024-03-10,6,5,0
2024-03-11,3,2,1
2024-03-12,6,1,5
2024-03-13,6,5,1
2024-03-14,0,0,0
2024-03-15,0,0,0
2024-03-16,8,1,3
2024-03-17,3,2,1
2024-03-18,1,1,0
2024-03-19,7,6,1
2024-03-20,6,0,6
2024-03-21,8,8,0
2024-03-22,7,7,0
2024-03-23,8,5,0
2024-03-24,3,0,2
2024-03-25,8,6,0
2024-03-26,6,2,2
2024-03-27,3,2,0
2024-03-28,8,1,4
2024-03-29,4,4,0
2024-03-30,4,2,2
2024-03-31,1,1,0
2024-04-01,6,5,0
2024-04-02,6,4,0
2024-04-03,7,1,4
2024-04-04,4,2,1
2024-04-05,6,3,3
2024-04-06,7,7,0
2024-04-07,6,4,0
2024-04-08,2,0,2
2024-04-09,2,2,0
2024-04-10,1,0,0
2024-04-11,6,2,4
2024-04-12,0,0,0
2024-04-13,4,0,2
2024-04-14,6,6,0
2024-04-15,4,2,0
2024-04-16,8,4,0
2024-04-17,2,2,0
