created_date,quantity,positive,negative
2024-01-22,4,1,3
2024-01-23,7,5,1
2024-01-24,7,2,2
2024-01-25,7,1,0
2024-01-26,8,0,4
2024-01-27,1,1,0
2024-01-28,4,1,3
2024-01-29,2,0,2
2024-01-30,7,5,1
2024-01-31,8,5,0
2024-02-01,8,3,4
2024-02-02,6,5,0
2024-02-03,4,2,0
2024-02-04,6,1,1
2024-02-05,7,4,0
2024-02-06,7,0,2
2024-02-07,0,0,0
2024-02-08,3,1,1
2024-02-09,6,5,0
2024-02-10,6,5,0
2024-02-11,4,2,2
2024-02-12,7,5,2
2024-02-13,1,0,0
2024-02-14,6,1,2
2024-02-15,6,0,1
2024-02-16,1,1,0
2024-02-17,2,2,0
2024-02-18,1,1,0
2024-02-19,6,6,0
2024-02-20,0,0,0
2024-02-21,8,5,3
2024-02-22,6,6,0
2024-02-23,3,0,2
2024-02-24,6,2,2
2024-02-25,8,4,0
2024-02-26,7,7,0
2024-02-27,7,6,1
2024-02-28,2,2,0
2024-02-29,8,1,3
2024-03-01,2,2,0
2024-03-02,4,4,0
2024-03-03,2,2,0
2024-03-04,6,0,2
2024-03-05,2,2,0
2024-03-06,0,0,0
2024-03-07,8,3,5
2024-03-08,7,3,3
2024-03-09,6,2,1
2024-03-10,1,0,0
2024-03-11,7,1,4
2024-03-12,3,3,0
2024-03-13,8,1,4
2024-03-14,8,1,5
2024-03-15,1,0,1
2024-03-16,3,0,3
2024-03-17,7,7,0
2024-03-18,2,1,1
2024-03-19,2,2,0
2024-03-20,0,0,0
2024-03-21,3,2,1
2024-03-22,2,1,0
2024-03-23,0,0,0
2024-03-24,4,4,0
2024-03-25,7,6,1
2024-03-26,6,6,0
2024-03-27,2,2,0
2024-03-28,6,2,3
2024-03-29,2,2,0
2024-03-30,7,4,1
2024-03-31,7,4,0
2024-04-01,6,5,0
2024-04-02,8,6,0
2024-04-03,7,1,4
2024-04-04,8,8,0
2024-04-05,7,2,2
2024-04-06,0,0,0
2024-04-07,6,2,3
2024-04-08,1,0,1
2024-04-09,7,0,1
2024-04-10,6,4,0
2024-04-11,1,0,1
2024-04-12,2,2,0
2024-04-13,8,7,0
2024-04-14,4,4,0
2024-04-15,3,1,1
2024-04-16,4,2,2
2024-04-17,6,5,1
